order_id,Timestamp,Order_details,Amount_ordered,Price
8468,2016-05-22 16:14:53,"['ital_cpcllo_l', 'pep_msh_pep_s', 'spinach_supr_m']",3,48.0
8469,2016-05-22 16:14:53,['four_cheese_m'],1,14.75
8470,2016-05-22 16:22:09,"['ital_supr_m', 'sicilian_s', 'the_greek_s']",3,40.75
8471,2016-05-22 16:22:09,"['bbq_ckn_l', 'classic_dlx_l']",2,41.25
8472,2016-05-22 16:22:09,['thai_ckn_l'],1,20.75
8473,2016-05-22 16:22:09,"['prsc_argla_l', 'sicilian_m', 'southw_ckn_s']",3,49.75
8474,2016-05-22 16:22:09,"['bbq_ckn_l', 'cali_ckn_m', 'cali_ckn_m']",3,54.25
8475,2016-05-22 16:22:09,['brie_carre_s'],1,23.65
8476,2016-05-22 16:22:09,"['ckn_alfredo_s', 'four_cheese_m', 'ital_veggie_l', 'ital_veggie_l']",4,69.5
8477,2016-05-22 16:22:09,['the_greek_s'],1,12.0
8478,2016-05-22 16:22:09,"['napolitana_l', 'napolitana_s', 'pep_msh_pep_s']",3,43.5
8479,2016-05-22 17:21:33,['ckn_pesto_s'],1,12.75
8480,2016-05-22 17:21:33,"['ckn_alfredo_m', 'ckn_alfredo_m']",2,33.5
8481,2016-05-22 17:21:33,['classic_dlx_m'],1,16.0
8482,2016-05-22 17:21:33,['veggie_veg_s'],1,12.0
8483,2016-05-22 17:21:33,"['bbq_ckn_m', 'bbq_ckn_m']",2,33.5
8484,2016-05-22 17:21:33,"['ital_supr_l', 'peppr_salami_m', 'peppr_salami_m']",3,53.75
8485,2016-05-22 17:21:33,['napolitana_l'],1,20.5
8486,2016-05-22 17:21:33,"['ital_supr_m', 'veggie_veg_l']",2,36.75
8487,2016-05-22 17:21:33,"['calabrese_l', 'prsc_argla_s', 'spinach_supr_m']",3,49.25
8488,2016-05-22 18:59:43,"['spinach_supr_m', 'spinach_supr_m', 'thai_ckn_s']",3,45.75
8489,2016-05-22 18:59:43,"['thai_ckn_s', 'peppr_salami_s']",2,25.25
8490,2016-05-22 00:00:00,"['hawaiian_l', 'ital_cpcllo_l']",2,37.0
8491,2016-05-22 00:00:00,"['four_cheese_l', 'ital_cpcllo_l', 'mexicana_l']",3,58.7
8492,2016-05-22 19:13:02,"['green_garden_s', 'pepperoni_m']",2,24.5
8493,2016-05-22 19:13:02,"['bbq_ckn_m', 'ital_supr_m']",2,33.25
8494,2016-05-22 19:13:02,"['ckn_alfredo_l', 'classic_dlx_l', 'five_cheese_l']",3,59.75
8495,2016-05-22 19:13:02,"['five_cheese_l', 'spicy_ital_m']",2,35.0
8496,2016-05-22 19:57:26,"['bbq_ckn_l', 'bbq_ckn_l', 'sicilian_l']",3,61.75
8497,2016-05-22 19:57:26,"['sicilian_l', 'thai_ckn_l']",2,41.0
8498,2016-05-22 19:57:26,['ckn_pesto_s'],1,12.75
8499,2016-05-22 19:57:26,"['hawaiian_l', 'spin_pesto_m']",2,33.0
8500,2016-05-22 19:57:26,"['four_cheese_l', 'green_garden_m']",2,33.95
8501,2016-05-22 20:12:44,"['bbq_ckn_l', 'ital_veggie_s', 'thai_ckn_l', 'thai_ckn_l']",4,75.0
8502,2016-05-22 20:15:22,"['thai_ckn_l', 'southw_ckn_l']",2,41.5
8503,2016-05-22 20:15:22,['southw_ckn_l'],1,20.75
8504,2016-05-22 20:15:22,"['pepperoni_m', 'thai_ckn_l']",2,33.25
8505,2016-05-22 20:53:17,['pepperoni_m'],1,12.5
8506,2016-05-22 20:53:17,"['brie_carre_s', 'classic_dlx_m', 'spinach_fet_l']",3,59.9
8507,2016-05-22 20:53:17,['spinach_fet_l'],1,20.25
8508,2016-05-22 00:00:00,"['spinach_fet_l', 'ckn_pesto_l', 'ckn_pesto_l', 'prsc_argla_l']",4,82.5
8509,2016-05-22 22:11:19,['napolitana_m'],1,16.0
8510,2016-05-22 22:11:19,"['big_meat_s', 'ital_cpcllo_s', 'spinach_fet_m']",3,40.0
8511,2016-05-22 22:11:19,['spinach_fet_m'],1,16.0
8512,2016-05-22 22:11:19,"['classic_dlx_m', 'classic_dlx_m']",2,32.0
8513,2016-05-22 22:11:19,"['ital_veggie_m', 'pep_msh_pep_s', 'pep_msh_pep_s']",3,38.75
8514,2016-05-22 22:11:19,['peppr_salami_m'],1,16.5
8515,2016-05-23 22:11:19,['calabrese_m'],1,16.25
8516,2016-05-23 22:11:19,['pep_msh_pep_l'],1,17.5
8517,2016-05-23 22:11:19,"['bbq_ckn_s', 'calabrese_l', 'ckn_alfredo_l', 'ckn_pesto_l', 'classic_dlx_m', 'classic_dlx_s', 'four_cheese_l', 'four_cheese_m', 'four_cheese_m', 'the_greek_s']",10,161.95
8518,2016-05-23 22:11:19,['hawaiian_s'],1,10.5
8519,2016-05-23 22:11:19,"['classic_dlx_m', 'the_greek_xl', 'veggie_veg_l']",3,61.75
8520,2016-05-23 22:11:19,"['classic_dlx_s', 'classic_dlx_s']",2,24.0
8521,2016-05-23 12:58:00,['sicilian_s'],1,12.25
8522,2016-05-23 13:25:32,"['bbq_ckn_s', 'big_meat_s', 'big_meat_s', 'ckn_alfredo_l', 'ckn_pesto_m', 'four_cheese_l', 'ital_supr_m', 'ital_supr_m', 'ital_supr_m', 'ital_supr_m', 'spicy_ital_m']",11,174.7
8523,2016-05-23 13:25:32,['spicy_ital_m'],1,16.5
8524,2016-05-23 00:00:00,['spicy_ital_m'],1,16.5
8525,2016-05-23 00:00:00,"['hawaiian_m', 'ital_supr_m']",2,29.75
8526,2016-05-23 00:00:00,['ital_supr_m'],1,16.5
8527,2016-05-23 00:00:00,"['ital_supr_m', 'green_garden_s', 'spicy_ital_l']",3,49.25
8528,2016-05-23 14:29:57,['big_meat_s'],1,12.0
8529,2016-05-23 14:29:57,['big_meat_s'],1,12.0
8530,2016-05-23 14:29:57,"['five_cheese_l', 'pepperoni_l']",2,33.75
8531,2016-05-23 15:12:56,"['bbq_ckn_l', 'spicy_ital_l']",2,41.5
8532,2016-05-23 15:12:56,"['spicy_ital_l', 'spicy_ital_l', 'thai_ckn_m']",3,58.25
8533,2016-05-23 15:12:56,"['thai_ckn_m', 'thai_ckn_m', 'pepperoni_s', 'the_greek_s']",4,55.25
8534,2016-05-23 15:12:56,"['green_garden_s', 'sicilian_s', 'soppressata_l']",3,45.0
8535,2016-05-23 00:00:00,['ital_supr_l'],1,20.75
8536,2016-05-23 00:00:00,"['ital_supr_m', 'southw_ckn_l']",2,37.25
8537,2016-05-23 16:41:07,"['ital_supr_m', 'pepperoni_m', 'peppr_salami_l', 'spin_pesto_l']",4,70.5
8538,2016-05-23 16:41:07,"['ckn_alfredo_m', 'spinach_fet_l', 'spinach_fet_l', 'thai_ckn_l']",4,78.0
8539,2016-05-23 16:41:07,"['southw_ckn_l', 'veggie_veg_m']",2,36.75
8540,2016-05-23 16:41:07,"['big_meat_s', 'mexicana_l']",2,32.25
8541,2016-05-23 16:41:07,"['ital_veggie_s', 'mexicana_l']",2,33.0
8542,2016-05-23 16:41:07,"['four_cheese_l', 'prsc_argla_s', 'southw_ckn_l', 'the_greek_xl']",4,76.7
8543,2016-05-23 18:06:16,"['ckn_pesto_m', 'ckn_pesto_m']",2,33.5
8544,2016-05-23 18:21:36,"['ital_cpcllo_m', 'prsc_argla_s']",2,28.5
8545,2016-05-23 18:21:36,"['big_meat_s', 'classic_dlx_l', 'ital_cpcllo_l']",3,53.0
8546,2016-05-23 18:21:36,"['calabrese_s', 'classic_dlx_m', 'classic_dlx_m', 'the_greek_xxl']",4,80.2
8547,2016-05-23 18:21:36,['southw_ckn_l'],1,20.75
8548,2016-05-23 18:21:36,"['napolitana_s', 'prsc_argla_s', 'spinach_fet_m']",3,40.5
8549,2016-05-23 18:21:36,['the_greek_xl'],1,25.5
8550,2016-05-23 19:04:00,"['four_cheese_l', 'pepperoni_l', 'pepperoni_l']",3,48.45
8551,2016-05-23 19:04:00,['spinach_supr_l'],1,20.75
8552,2016-05-23 19:31:31,"['classic_dlx_m', 'ital_supr_s']",2,28.5
8553,2016-05-23 19:31:31,"['calabrese_m', 'cali_ckn_s', 'ckn_pesto_m', 'green_garden_l']",4,66.0
8554,2016-05-23 19:31:31,['southw_ckn_s'],1,12.75
8555,2016-05-23 19:31:31,['southw_ckn_s'],1,12.75
8556,2016-05-23 00:00:00,['ckn_alfredo_s'],1,12.75
8557,2016-05-23 00:00:00,['sicilian_s'],1,12.25
8558,2016-05-23 00:00:00,"['bbq_ckn_s', 'bbq_ckn_s']",2,25.5
8559,2016-05-23 00:00:00,"['mediterraneo_m', 'soppressata_m']",2,32.5
8560,2016-05-23 00:00:00,"['bbq_ckn_l', 'ital_supr_l', 'pepperoni_l', 'veggie_veg_m']",4,72.75
8561,2016-05-23 00:00:00,"['big_meat_s', 'ckn_alfredo_m', 'sicilian_m', 'sicilian_m']",4,61.25
8562,2016-05-23 20:48:05,"['hawaiian_m', 'ital_veggie_s', 'pep_msh_pep_s']",3,37.0
8563,2016-05-23 21:01:47,"['cali_ckn_m', 'cali_ckn_m', 'pepperoni_s', 'spicy_ital_l']",4,64.0
8564,2016-05-23 21:02:36,['spicy_ital_l'],1,20.75
8565,2016-05-23 21:02:36,"['bbq_ckn_l', 'big_meat_s', 'cali_ckn_l', 'spinach_fet_m']",4,69.5
8566,2016-05-23 21:13:56,"['cali_ckn_m', 'napolitana_m']",2,32.75
8567,2016-05-23 21:13:56,"['ital_supr_m', 'napolitana_s', 'prsc_argla_m']",3,45.0
8568,2016-05-23 21:13:56,['hawaiian_s'],1,10.5
8569,2016-05-23 21:13:56,"['brie_carre_s', 'mexicana_s']",2,35.65
8570,2016-05-23 21:13:56,"['classic_dlx_s', 'four_cheese_m', 'pepperoni_m', 'spicy_ital_m']",4,55.75
8571,2016-05-23 21:13:56,['cali_ckn_m'],1,16.75
8572,2016-05-23 21:13:56,"['sicilian_s', 'spin_pesto_l']",2,33.0
8573,2016-05-23 21:13:56,"['hawaiian_l', 'sicilian_l', 'sicilian_l']",3,57.0
8574,2016-05-23 11:49:47,"['cali_ckn_m', 'five_cheese_l', 'prsc_argla_m', 'southw_ckn_l']",4,72.5
8575,2016-05-24 11:50:00,"['brie_carre_s', 'brie_carre_s', 'five_cheese_l', 'five_cheese_l', 'mediterraneo_s', 'sicilian_l', 'soppressata_l']",7,137.3
8576,2016-05-24 12:36:14,"['big_meat_s', 'ital_supr_m']",2,28.5
8577,2016-05-24 12:40:00,['peppr_salami_s'],1,12.5
8578,2016-05-24 12:40:00,"['mediterraneo_m', 'napolitana_s']",2,28.0
8579,2016-05-24 12:40:00,['thai_ckn_s'],1,12.75
8580,2016-05-24 12:46:57,"['classic_dlx_m', 'ital_cpcllo_l', 'soppressata_s', 'thai_ckn_l']",4,69.75
8581,2016-05-24 12:46:57,['classic_dlx_m'],1,16.0
8582,2016-05-24 13:12:00,['cali_ckn_l'],1,20.75
8583,2016-05-24 13:12:00,"['four_cheese_l', 'spinach_fet_s']",2,29.95
8584,2016-05-24 13:17:25,['spinach_fet_s'],1,12.0
8585,2016-05-24 13:17:25,"['big_meat_s', 'hawaiian_l', 'ital_supr_m', 'peppr_salami_l']",4,65.75
8586,2016-05-24 13:17:25,['mexicana_l'],1,20.25
8587,2016-05-24 13:17:25,"['four_cheese_l', 'pep_msh_pep_l']",2,35.45
8588,2016-05-24 13:55:06,"['hawaiian_l', 'hawaiian_l', 'spicy_ital_l']",3,53.75
8589,2016-05-24 13:55:06,['pepperoni_s'],1,9.75
8590,2016-05-24 13:55:06,['spinach_supr_l'],1,20.75
8591,2016-05-24 00:00:00,"['big_meat_s', 'pepperoni_l', 'spicy_ital_l', 'thai_ckn_l']",4,68.75
8592,2016-05-24 14:56:02,"['ital_supr_l', 'napolitana_s', 'veggie_veg_m']",3,48.75
8593,2016-05-24 14:56:02,"['cali_ckn_l', 'spinach_supr_m']",2,37.25
8594,2016-05-24 14:56:02,['spinach_fet_m'],1,16.0
8595,2016-05-24 14:56:02,['sicilian_l'],1,20.25
8596,2016-05-24 14:56:02,"['four_cheese_m', 'four_cheese_m']",2,29.5
8597,2016-05-24 14:56:02,"['four_cheese_m', 'four_cheese_m', 'thai_ckn_l']",3,50.25
8598,2016-05-24 15:52:27,"['calabrese_m', 'ckn_alfredo_m', 'peppr_salami_m', 'prsc_argla_m']",4,66.0
8599,2016-05-24 15:52:27,"['prsc_argla_m', 'pep_msh_pep_s', 'thai_ckn_s']",3,40.25
8600,2016-05-24 15:52:27,['spicy_ital_l'],1,20.75
8601,2016-05-24 16:24:32,['ckn_pesto_m'],1,16.75
8602,2016-05-24 16:24:32,"['big_meat_s', 'big_meat_s', 'the_greek_xl']",3,49.5
8603,2016-05-24 16:41:14,"['hawaiian_s', 'spinach_supr_l', 'thai_ckn_l']",3,52.0
8604,2016-05-24 16:49:43,"['four_cheese_l', 'veggie_veg_s']",2,29.95
8605,2016-05-24 16:52:20,"['hawaiian_m', 'sicilian_m', 'soppressata_s']",3,42.0
8606,2016-05-24 16:52:20,"['green_garden_s', 'hawaiian_l', 'napolitana_m', 'spinach_fet_m']",4,60.5
8607,2016-05-24 16:52:20,['spinach_fet_m'],1,16.0
8608,2016-05-24 16:52:20,"['spinach_fet_m', 'veggie_veg_s']",2,28.0
8609,2016-05-24 16:52:20,"['cali_ckn_l', 'napolitana_l']",2,41.25
8610,2016-05-24 16:52:20,"['green_garden_s', 'napolitana_s', 'thai_ckn_m']",3,40.75
8611,2016-05-24 17:47:30,"['hawaiian_l', 'hawaiian_l']",2,33.0
8612,2016-05-24 17:47:30,"['napolitana_s', 'napolitana_s', 'prsc_argla_m', 'veggie_veg_s']",4,52.5
8613,2016-05-24 17:47:30,"['ital_veggie_l', 'mexicana_m', 'pepperoni_s', 'pepperoni_s']",4,56.5
8614,2016-05-24 17:47:30,['the_greek_m'],1,16.0
8615,2016-05-24 17:47:30,['sicilian_s'],1,12.25
8616,2016-05-24 00:00:00,['big_meat_s'],1,12.0
8617,2016-05-24 18:59:50,"['bbq_ckn_m', 'soppressata_s']",2,29.25
8618,2016-05-24 18:59:50,"['cali_ckn_l', 'pep_msh_pep_l', 'sicilian_m']",3,54.5
8619,2016-05-24 19:17:04,"['big_meat_s', 'sicilian_s']",2,24.25
8620,2016-05-24 19:17:04,"['soppressata_l', 'southw_ckn_l']",2,41.5
8621,2016-05-24 19:17:04,"['southw_ckn_l', 'southw_ckn_l']",2,41.5
8622,2016-05-24 19:57:34,['cali_ckn_m'],1,16.75
8623,2016-05-24 00:00:00,"['cali_ckn_m', 'spin_pesto_m']",2,33.25
8624,2016-05-24 20:22:56,"['classic_dlx_s', 'classic_dlx_s']",2,24.0
8625,2016-05-24 20:22:56,"['pepperoni_l', 'spinach_fet_m', 'thai_ckn_s']",3,44.0
8626,2016-05-24 20:22:56,"['brie_carre_s', 'ital_supr_l']",2,44.4
8627,2016-05-24 20:48:11,['pepperoni_m'],1,12.5
8628,2016-05-24 20:48:11,"['ital_supr_m', 'mexicana_l', 'spinach_fet_l']",3,57.0
8629,2016-05-24 20:48:11,"['spinach_fet_l', 'mexicana_l']",2,40.5
8630,2016-05-24 20:48:11,"['bbq_ckn_s', 'cali_ckn_l', 'cali_ckn_l', 'thai_ckn_l']",4,75.0
8631,2016-05-24 20:48:11,['bbq_ckn_m'],1,16.75
8632,2016-05-24 20:48:11,"['mexicana_m', 'spinach_fet_s', 'thai_ckn_s']",3,40.75
8633,2016-05-25 20:48:11,['sicilian_l'],1,20.25
8634,2016-05-25 20:48:11,['sicilian_m'],1,16.25
8635,2016-05-25 20:48:11,['southw_ckn_l'],1,20.75
8636,2016-05-25 00:00:00,"['ital_cpcllo_l', 'pep_msh_pep_l']",2,38.0
8637,2016-05-25 11:51:35,['classic_dlx_m'],1,16.0
8638,2016-05-25 11:58:00,['bbq_ckn_s'],1,12.75
8639,2016-05-25 11:58:00,"['calabrese_m', 'calabrese_m']",2,32.5
8640,2016-05-25 11:58:00,['cali_ckn_s'],1,12.75
8641,2016-05-25 11:58:00,"['big_meat_s', 'cali_ckn_l', 'classic_dlx_m', 'hawaiian_m', 'ital_supr_l', 'ital_supr_s', 'ital_supr_s', 'napolitana_l', 'spicy_ital_s']",9,140.75
8642,2016-05-25 12:30:00,"['prsc_argla_l', 'spinach_fet_m']",2,36.75
8643,2016-05-25 12:30:00,"['calabrese_m', 'four_cheese_m', 'mexicana_l', 'peppr_salami_m', 'prsc_argla_s', 'soppressata_l', 'soppressata_l', 'spin_pesto_m', 'spin_pesto_m', 'spin_pesto_m', 'the_greek_s']",11,183.25
8644,2016-05-25 12:39:00,"['bbq_ckn_m', 'calabrese_s']",2,29.0
8645,2016-05-25 12:39:00,['calabrese_s'],1,12.25
8646,2016-05-25 00:00:00,['spicy_ital_l'],1,20.75
8647,2016-05-25 00:00:00,"['bbq_ckn_s', 'mediterraneo_m']",2,28.75
8648,2016-05-25 00:00:00,"['mediterraneo_m', 'prsc_argla_m', 'prsc_argla_m']",3,49.0
8649,2016-05-25 13:22:50,['veggie_veg_s'],1,12.0
8650,2016-05-25 13:22:50,"['four_cheese_m', 'thai_ckn_l']",2,35.5
8651,2016-05-25 14:09:07,"['five_cheese_l', 'the_greek_m']",2,34.5
8652,2016-05-25 14:09:07,"['soppressata_l', 'southw_ckn_m']",2,37.5
8653,2016-05-25 14:09:07,"['big_meat_s', 'ital_supr_l']",2,32.75
8654,2016-05-25 00:00:00,"['bbq_ckn_l', 'five_cheese_l', 'four_cheese_l', 'pepperoni_m']",4,69.7
8655,2016-05-25 00:00:00,['southw_ckn_l'],1,20.75
8656,2016-05-25 15:16:37,"['calabrese_m', 'four_cheese_m', 'pepperoni_s']",3,40.75
8657,2016-05-25 15:59:30,"['classic_dlx_l', 'napolitana_m']",2,36.5
8658,2016-05-25 16:01:47,"['calabrese_l', 'pepperoni_m']",2,32.75
8659,2016-05-25 16:01:47,"['ckn_alfredo_s', 'spinach_fet_s']",2,24.75
8660,2016-05-25 16:04:57,['spinach_fet_s'],1,12.0
8661,2016-05-25 16:04:57,"['ital_supr_l', 'mexicana_m', 'spinach_fet_s']",3,48.75
8662,2016-05-25 16:04:57,"['spinach_fet_s', 'ital_supr_l', 'ital_supr_m', 'napolitana_m']",4,65.25
8663,2016-05-25 16:04:57,"['big_meat_s', 'soppressata_m']",2,28.5
8664,2016-05-25 16:04:57,"['soppressata_m', 'sicilian_s']",2,28.75
8665,2016-05-25 16:04:57,"['cali_ckn_l', 'spinach_supr_l']",2,41.5
8666,2016-05-25 00:00:00,"['ital_veggie_m', 'sicilian_l']",2,37.0
8667,2016-05-25 00:00:00,['ital_supr_m'],1,16.5
8668,2016-05-25 00:00:00,"['cali_ckn_m', 'cali_ckn_s']",2,29.5
8669,2016-05-25 00:00:00,"['ital_supr_l', 'soppressata_s']",2,33.25
8670,2016-05-25 00:00:00,"['bbq_ckn_m', 'prsc_argla_m', 'veggie_veg_m']",3,49.25
8671,2016-05-25 00:00:00,"['veggie_veg_m', 'veggie_veg_m']",2,32.0
8672,2016-05-25 00:00:00,"['bbq_ckn_m', 'ital_cpcllo_l', 'ital_cpcllo_l']",3,57.75
8673,2016-05-25 19:42:52,"['cali_ckn_l', 'five_cheese_l', 'five_cheese_l', 'five_cheese_l']",4,76.25
8674,2016-05-25 19:42:52,"['cali_ckn_l', 'five_cheese_l', 'mexicana_m']",3,55.25
8675,2016-05-25 19:42:52,"['pep_msh_pep_l', 'pep_msh_pep_l', 'spinach_supr_l']",3,55.75
8676,2016-05-25 19:49:18,['napolitana_l'],1,20.5
8677,2016-05-25 20:04:50,"['ital_cpcllo_s', 'veggie_veg_l']",2,32.25
8678,2016-05-25 00:00:00,['spicy_ital_l'],1,20.75
8679,2016-05-25 00:00:00,"['calabrese_m', 'calabrese_m']",2,32.5
8680,2016-05-25 00:00:00,"['pepperoni_l', 'spicy_ital_l']",2,36.0
8681,2016-05-25 00:00:00,"['green_garden_s', 'the_greek_xl']",2,37.5
8682,2016-05-25 00:00:00,"['ckn_alfredo_s', 'spinach_supr_s', 'the_greek_xl']",3,50.75
8683,2016-05-25 00:00:00,['spinach_fet_m'],1,16.0
8684,2016-05-25 00:00:00,['four_cheese_l'],1,17.95
8685,2016-05-25 00:00:00,"['big_meat_s', 'green_garden_l', 'spicy_ital_l', 'the_greek_xl']",4,78.5
8686,2016-05-25 21:50:54,['hawaiian_s'],1,10.5
8687,2016-05-25 21:51:58,['hawaiian_s'],1,10.5
8688,2016-05-25 22:17:08,['bbq_ckn_l'],1,20.75
8689,2016-05-26 00:00:00,['mediterraneo_m'],1,16.0
8690,2016-05-26 11:55:00,"['mediterraneo_m', 'thai_ckn_s']",2,28.75
8691,2016-05-26 12:19:54,"['big_meat_s', 'classic_dlx_s', 'four_cheese_l', 'spicy_ital_l']",4,62.7
8692,2016-05-26 12:37:30,['four_cheese_l'],1,17.95
8693,2016-05-26 12:44:45,['prsc_argla_l'],1,20.75
8694,2016-05-26 12:48:18,"['hawaiian_m', 'mediterraneo_l']",2,33.5
8695,2016-05-26 12:48:18,"['bbq_ckn_m', 'pepperoni_s']",2,26.5
8696,2016-05-26 00:00:00,"['mediterraneo_m', 'mediterraneo_m']",2,32.0
8697,2016-05-26 00:00:00,"['classic_dlx_l', 'ital_supr_l', 'peppr_salami_m']",3,57.75
8698,2016-05-26 00:00:00,"['bbq_ckn_m', 'classic_dlx_m', 'five_cheese_l', 'hawaiian_l', 'hawaiian_m']",5,81.0
8699,2016-05-26 00:00:00,"['bbq_ckn_s', 'big_meat_s', 'classic_dlx_s', 'four_cheese_l', 'green_garden_m', 'hawaiian_l', 'ital_supr_m', 'mexicana_s']",8,115.7
8700,2016-05-26 00:00:00,"['bbq_ckn_l', 'classic_dlx_s', 'hawaiian_l']",3,49.25
8701,2016-05-26 00:00:00,"['cali_ckn_l', 'mediterraneo_m', 'mediterraneo_m']",3,52.75
8702,2016-05-26 00:00:00,['bbq_ckn_m'],1,16.75
8703,2016-05-26 00:00:00,"['bbq_ckn_l', 'pepperoni_s', 'prsc_argla_l', 'southw_ckn_m']",4,68.0
8704,2016-05-26 16:54:40,"['four_cheese_m', 'ital_supr_s']",2,27.25
8705,2016-05-26 16:54:40,"['ital_supr_s', 'peppr_salami_m']",2,29.0
8706,2016-05-26 16:54:40,"['big_meat_s', 'veggie_veg_m']",2,28.0
8707,2016-05-26 16:54:40,"['green_garden_s', 'veggie_veg_m']",2,28.0
8708,2016-05-26 16:54:40,"['bbq_ckn_m', 'pep_msh_pep_s']",2,27.75
8709,2016-05-26 17:21:53,"['four_cheese_l', 'green_garden_m']",2,33.95
8710,2016-05-26 17:21:53,"['ckn_pesto_m', 'mediterraneo_m', 'soppressata_m', 'the_greek_xl']",4,74.75
8711,2016-05-26 17:21:53,['spin_pesto_l'],1,20.75
8712,2016-05-26 17:48:11,['bbq_ckn_m'],1,16.75
8713,2016-05-26 17:48:11,['bbq_ckn_m'],1,16.75
8714,2016-05-26 18:22:11,"['five_cheese_l', 'hawaiian_s', 'spicy_ital_l', 'spinach_fet_s']",4,61.75
8715,2016-05-26 18:22:11,"['four_cheese_l', 'pepperoni_m', 'spicy_ital_s']",3,42.95
8716,2016-05-26 18:22:11,"['classic_dlx_s', 'mediterraneo_l', 'thai_ckn_l', 'the_greek_s']",4,65.0
8717,2016-05-26 18:22:11,['pep_msh_pep_l'],1,17.5
8718,2016-05-26 18:22:11,"['ckn_alfredo_m', 'ckn_alfredo_s', 'five_cheese_l', 'veggie_veg_s']",4,60.0
8719,2016-05-26 18:50:00,"['ital_cpcllo_m', 'spinach_supr_l', 'thai_ckn_l']",3,57.5
8720,2016-05-26 18:50:00,"['five_cheese_l', 'pepperoni_m']",2,31.0
8721,2016-05-26 19:22:49,['pep_msh_pep_s'],1,11.0
8722,2016-05-26 19:22:49,"['ckn_alfredo_m', 'ckn_alfredo_m', 'four_cheese_l']",3,51.45
8723,2016-05-26 19:22:49,['mediterraneo_m'],1,16.0
8724,2016-05-26 19:51:56,"['bbq_ckn_l', 'ckn_alfredo_m', 'the_greek_l', 'the_greek_xl']",4,83.5
8725,2016-05-26 00:00:00,"['calabrese_s', 'classic_dlx_m', 'spicy_ital_l']",3,49.0
8726,2016-05-26 00:00:00,"['spicy_ital_l', 'spinach_fet_m']",2,36.75
8727,2016-05-26 00:00:00,"['big_meat_s', 'four_cheese_m', 'ital_cpcllo_l', 'prsc_argla_s']",4,59.75
8728,2016-05-26 20:54:05,"['cali_ckn_m', 'green_garden_s']",2,28.75
8729,2016-05-26 20:54:05,['ckn_alfredo_m'],1,16.75
8730,2016-05-26 21:13:40,['ckn_alfredo_m'],1,16.75
8731,2016-05-26 21:13:40,"['prsc_argla_l', 'prsc_argla_m']",2,37.25
8732,2016-05-26 21:13:40,"['five_cheese_l', 'four_cheese_m', 'hawaiian_l']",3,49.75
8733,2016-05-26 21:13:40,['mexicana_l'],1,20.25
8734,2016-05-26 21:13:40,['calabrese_m'],1,16.25
8735,2016-05-26 21:13:40,"['bbq_ckn_l', 'ital_supr_l']",2,41.5
8736,2016-05-26 00:00:00,['ital_supr_l'],1,20.75
8737,2016-05-27 00:00:00,"['bbq_ckn_m', 'bbq_ckn_m', 'ital_veggie_m', 'peppr_salami_m', 'the_greek_xl']",5,92.25
8738,2016-05-27 11:43:00,"['big_meat_s', 'five_cheese_l', 'southw_ckn_l', 'the_greek_xl']",4,76.75
8739,2016-05-27 11:59:17,['mexicana_l'],1,20.25
8740,2016-05-27 11:59:17,"['classic_dlx_s', 'four_cheese_l', 'spinach_fet_m']",3,45.95
8741,2016-05-27 12:08:42,['hawaiian_s'],1,10.5
8742,2016-05-27 12:09:00,"['ckn_pesto_l', 'ital_supr_m']",2,37.25
8743,2016-05-27 12:09:00,['prsc_argla_l'],1,20.75
8744,2016-05-27 12:49:29,['classic_dlx_l'],1,20.5
8745,2016-05-27 12:55:00,"['ital_veggie_m', 'spinach_fet_s', 'spinach_fet_s']",3,40.75
8746,2016-05-27 12:55:00,"['spinach_fet_s', 'classic_dlx_s']",2,24.0
8747,2016-05-27 13:02:57,['the_greek_s'],1,12.0
8748,2016-05-27 13:10:29,['veggie_veg_m'],1,16.0
8749,2016-05-27 13:10:29,"['classic_dlx_m', 'pepperoni_l', 'thai_ckn_m']",3,48.0
8750,2016-05-27 13:21:02,['cali_ckn_l'],1,20.75
8751,2016-05-27 13:21:02,"['ital_supr_l', 'mediterraneo_m', 'peppr_salami_m', 'spin_pesto_l']",4,74.0
8752,2016-05-27 13:21:02,"['classic_dlx_m', 'sicilian_l', 'spinach_supr_m']",3,52.75
8753,2016-05-27 13:34:02,['spinach_supr_m'],1,16.5
8754,2016-05-27 13:34:02,"['pepperoni_l', 'thai_ckn_l']",2,36.0
8755,2016-05-27 13:34:02,"['bbq_ckn_m', 'cali_ckn_m']",2,33.5
8756,2016-05-27 13:34:02,"['green_garden_m', 'soppressata_l']",2,36.75
8757,2016-05-27 13:34:02,"['big_meat_s', 'cali_ckn_m', 'cali_ckn_m', 'green_garden_m', 'ital_cpcllo_m', 'ital_cpcllo_m', 'mediterraneo_s', 'mediterraneo_s', 'soppressata_l', 'southw_ckn_m']",10,155.0
8758,2016-05-27 13:34:02,['southw_ckn_l'],1,20.75
8759,2016-05-27 15:35:05,['ital_supr_m'],1,16.5
8760,2016-05-27 15:35:05,"['pepperoni_s', 'the_greek_xl']",2,35.25
8761,2016-05-27 15:35:05,"['green_garden_s', 'ital_cpcllo_l', 'thai_ckn_l']",3,53.25
8762,2016-05-27 15:35:05,['ital_supr_m'],1,16.5
8763,2016-05-27 00:00:00,"['classic_dlx_s', 'hawaiian_l']",2,28.5
8764,2016-05-27 00:00:00,"['bbq_ckn_m', 'bbq_ckn_m', 'the_greek_xl']",3,59.0
